Order_ID,Order_Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Amount,Profit,Payment_Method
ORD02199,09-03-2024,STORE012,C912,P243,7,850,5950,1883,Cash
ORD02200,08-01-2024,STORE078,C2338,P238,18,898,16164,4248,Cash
ORD02201,13-11-2024,STORE067,C1207,P38,20,533,10660,3820,Debit Card
ORD02202,24-10-2024,STORE040,C2140,P273,14,917,12838,4186,Debit Card
ORD02203,15-03-2024,STORE077,C2177,P141,20,712,14240,4880,UPI
ORD02204,21-10-2024,STORE071,C2411,P198,14,394,5516,2016,Cash
ORD02205,20-04-2024,STORE010,C910,P40,8,711,5688,696,Cash
ORD02206,12-07-2024,STORE053,C713,P157,14,459,6426,1302,Debit Card
ORD02207,15-09-2024,STORE020,C2200,P102,6,678,4068,1566,Debit Card
ORD02208,08-11-2024,STORE076,C416,P100,3,713,2139,777,Cash
ORD02209,05-01-2024,STORE043,C143,P80,10,576,5760,1360,Cash
ORD02210,29-03-2024,STORE043,C1103,P85,10,693,6930,860,Cash
ORD02211,02-06-2024,STORE051,C391,P256,9,786,7074,1440,UPI
ORD02212,04-08-2024,STORE061,C881,P257,1,476,476,93,Wallet
ORD02213,23-09-2024,STORE024,C444,P172,7,732,5124,1344,Cash
ORD02214,31-01-2024,STORE020,C680,P209,10,911,9110,2650,Cash
ORD02215,01-01-2024,STORE038,C1898,P49,9,587,5283,792,Wallet
ORD02216,01-03-2024,STORE068,C1688,P68,17,467,7939,4386,UPI
ORD02217,15-07-2024,STORE027,C367,P67,2,933,1866,584,Wallet
ORD02218,13-05-2024,STORE030,C1330,P35,5,741,3705,935,Cash
ORD02219,19-07-2024,STORE076,C2016,P21,1,523,523,141,Net Banking
ORD02220,18-03-2024,STORE040,C1900,P180,14,662,9268,2198,UPI
ORD02221,21-05-2024,STORE026,C2286,P158,3,545,1635,699,Credit Card
ORD02222,05-07-2024,STORE025,C525,P277,14,457,6398,2156,UPI
ORD02223,31-10-2024,STORE050,C1990,P116,7,793,5551,854,Cash
ORD02224,26-07-2024,STORE017,C677,P27,16,714,11424,2784,UPI
ORD02225,27-08-2024,STORE065,C1365,P268,12,402,4824,1776,Debit Card
ORD02226,19-10-2024,STORE023,C1403,P70,1,703,703,108,Cash
ORD02227,04-06-2024,STORE041,C1821,P177,8,864,6912,1592,UPI
ORD02228,15-08-2024,STORE071,C1051,P121,9,993,8937,2646,Cash
ORD02229,01-06-2024,STORE056,C156,P44,15,364,5460,2880,Cash
ORD02230,19-09-2024,STORE007,C1627,P243,11,850,9350,2959,UPI
ORD02231,28-04-2024,STORE013,C1073,P37,6,405,2430,654,Cash
ORD02232,23-01-2024,STORE021,C1241,P244,14,448,6272,3612,UPI
ORD02233,11-01-2024,STORE024,C2444,P103,3,675,2025,648,Cash
ORD02234,26-02-2024,STORE075,C1855,P223,14,638,8932,4102,UPI
ORD02235,16-09-2024,STORE055,C555,P95,20,923,18460,5180,Net Banking
ORD02236,07-07-2024,STORE057,C157,P284,16,651,10416,4672,Net Banking
ORD02237,12-07-2024,STORE069,C2169,P186,4,585,2340,1188,Cash
ORD02238,03-10-2024,STORE028,C2128,P169,3,503,1509,699,Credit Card
ORD02239,01-01-2024,STORE028,C1648,P17,4,692,2768,964,Cash
ORD02240,19-04-2024,STORE043,C943,P218,5,376,1880,635,UPI
ORD02241,20-11-2024,STORE059,C2159,P158,20,545,10900,4660,Cash
ORD02242,20-03-2024,STORE077,C737,P39,12,788,9456,1356,UPI
ORD02243,28-12-2024,STORE055,C715,P136,17,381,6477,2856,UPI
ORD02244,09-02-2024,STORE061,C561,P74,19,586,11134,4446,UPI
ORD02245,17-10-2024,STORE030,C1090,P285,9,524,4716,1359,Debit Card
ORD02246,21-04-2024,STORE001,C981,P224,16,761,12176,4096,Debit Card
ORD02247,24-10-2024,STORE008,C2508,P152,20,494,9880,4880,Net Banking
ORD02248,30-04-2024,STORE043,C1743,P79,14,443,6202,2352,Net Banking
ORD02249,24-04-2024,STORE007,C1387,P39,5,788,3940,565,Cash
ORD02250,06-02-2024,STORE029,C129,P84,1,857,857,199,Cash
ORD02251,23-05-2024,STORE069,C2249,P100,5,713,3565,1295,Net Banking
ORD02252,10-04-2024,STORE056,C2556,P145,16,745,11920,3120,Credit Card
ORD02253,03-08-2024,STORE070,C2170,P128,11,664,7304,1199,UPI
ORD02254,27-08-2024,STORE067,C407,P232,2,583,1166,376,Debit Card
ORD02255,31-03-2024,STORE013,C2193,P30,19,530,10070,2299,Wallet
ORD02256,15-12-2024,STORE031,C1171,P205,16,879,14064,4288,Credit Card
ORD02257,01-07-2024,STORE061,C2401,P299,12,603,7236,2916,Cash
ORD02258,27-01-2024,STORE013,C2273,P296,10,422,4220,1460,UPI
ORD02259,04-10-2024,STORE006,C2266,P142,18,506,9108,4536,Net Banking
ORD02260,14-08-2024,STORE069,C1209,P268,8,402,3216,1184,UPI
ORD02261,03-10-2024,STORE013,C433,P135,19,748,14212,2964,Cash
ORD02262,07-11-2024,STORE075,C2095,P216,6,681,4086,1272,Cash
ORD02263,25-05-2024,STORE030,C1250,P63,13,704,9152,3276,Cash
ORD02264,06-02-2024,STORE005,C1385,P264,15,510,7650,1515,UPI
ORD02265,29-05-2024,STORE058,C2238,P266,15,439,6585,3180,Wallet
ORD02266,23-03-2024,STORE035,C455,P188,20,535,10700,3340,Wallet
ORD02267,16-03-2024,STORE014,C2034,P18,5,326,1630,505,Wallet
ORD02268,08-06-2024,STORE020,C1560,P187,3,974,2922,858,Wallet
ORD02269,27-10-2024,STORE068,C408,P06,19,703,13357,3306,Credit Card
ORD02270,12-01-2024,STORE010,C2270,P187,12,974,11688,3432,UPI
ORD02271,17-12-2024,STORE047,C227,P201,12,977,11724,3468,Cash
ORD02272,08-08-2024,STORE055,C1035,P10,4,613,2452,820,UPI
ORD02273,05-03-2024,STORE037,C1097,P216,16,681,10896,3392,Credit Card
ORD02274,24-08-2024,STORE039,C619,P207,9,277,2493,1071,Wallet
ORD02275,03-06-2024,STORE048,C388,P78,3,817,2451,717,UPI
ORD02276,20-12-2024,STORE049,C1349,P205,7,879,6153,1876,Net Banking
ORD02277,24-04-2024,STORE039,C1579,P189,8,680,5440,1544,Net Banking
ORD02278,28-09-2024,STORE014,C2354,P41,1,530,530,145,Cash
ORD02279,22-08-2024,STORE004,C264,P213,17,727,12359,2074,UPI
ORD02280,11-08-2024,STORE016,C2356,P57,18,508,9144,2736,UPI
ORD02281,20-11-2024,STORE052,C632,P273,13,917,11921,3887,Debit Card
ORD02282,22-01-2024,STORE071,C1851,P19,19,360,6840,3819,Cash
ORD02283,12-01-2024,STORE053,C1273,P187,3,974,2922,858,Debit Card
ORD02284,03-06-2024,STORE056,C2076,P62,7,660,4620,1820,Cash
ORD02285,02-02-2024,STORE070,C730,P17,17,692,11764,4097,Net Banking
ORD02286,13-11-2024,STORE053,C633,P20,5,580,2900,1150,Cash
ORD02287,07-10-2024,STORE022,C1562,P287,4,465,1860,404,Cash
ORD02288,10-03-2024,STORE034,C2294,P119,12,496,5952,2160,UPI
ORD02289,08-06-2024,STORE054,C154,P14,18,478,8604,4356,UPI
ORD02290,13-06-2024,STORE028,C1008,P33,8,860,6880,1328,UPI
ORD02291,04-06-2024,STORE005,C2025,P56,9,511,4599,918,Net Banking
ORD02292,04-11-2024,STORE013,C2353,P197,6,704,4224,828,UPI
ORD02293,30-03-2024,STORE040,C940,P15,12,715,8580,1932,Net Banking
ORD02294,23-09-2024,STORE038,C938,P169,17,503,8551,3961,UPI
ORD02295,03-11-2024,STORE006,C2266,P217,3,492,1476,327,Cash
ORD02296,18-02-2024,STORE063,C883,P266,20,439,8780,4240,UPI
ORD02297,28-10-2024,STORE032,C1252,P168,20,884,17680,5800,UPI
ORD02298,28-10-2024,STORE012,C752,P17,4,692,2768,964,UPI
ORD02299,29-02-2024,STORE054,C634,P148,12,773,9276,1944,UPI
ORD02300,22-03-2024,STORE050,C2070,P186,3,585,1755,891,UPI
ORD02301,04-09-2024,STORE054,C154,P104,4,928,3712,1136,UPI
ORD02302,24-11-2024,STORE074,C1934,P62,1,660,660,260,Cash
ORD02303,17-06-2024,STORE026,C2046,P293,19,478,9082,2850,Net Banking
ORD02304,21-04-2024,STORE018,C198,P37,14,405,5670,1526,Cash
ORD02305,23-03-2024,STORE070,C1530,P199,11,589,6479,990,Cash
ORD02306,08-06-2024,STORE023,C2443,P76,11,680,7480,1529,Cash
ORD02307,18-09-2024,STORE031,C2531,P233,4,389,1556,436,Credit Card
ORD02308,26-09-2024,STORE006,C1866,P283,10,686,6860,2870,Debit Card
ORD02309,09-12-2024,STORE067,C2087,P110,12,360,4320,1680,UPI
ORD02310,18-04-2024,STORE079,C2419,P54,18,947,17046,4680,Debit Card
ORD02311,23-09-2024,STORE071,C2091,P83,18,836,15048,4122,Credit Card
ORD02312,05-08-2024,STORE071,C2251,P249,6,313,1878,654,Net Banking
ORD02313,25-03-2024,STORE006,C1066,P32,7,557,3899,1820,Cash
ORD02314,04-06-2024,STORE073,C573,P125,4,943,3772,1068,Net Banking
ORD02315,22-07-2024,STORE077,C897,P73,5,843,4215,725,Credit Card
ORD02316,23-08-2024,STORE040,C1340,P187,2,974,1948,572,Cash
ORD02317,23-12-2024,STORE041,C701,P147,19,817,15523,2717,UPI
ORD02318,01-04-2024,STORE001,C1621,P70,2,703,1406,216,Cash
ORD02319,31-08-2024,STORE070,C1210,P294,18,432,7776,4176,UPI
ORD02320,03-10-2024,STORE076,C1776,P24,14,925,12950,3220,UPI
ORD02321,05-02-2024,STORE064,C2564,P167,6,656,3936,1680,Cash
ORD02322,31-07-2024,STORE020,C2280,P193,16,337,5392,2944,Cash
ORD02323,19-10-2024,STORE067,C1687,P187,10,974,9740,2860,Cash
ORD02324,02-04-2024,STORE072,C732,P137,10,857,8570,1840,Cash
ORD02325,01-12-2024,STORE002,C2262,P27,17,714,12138,2958,UPI
ORD02326,25-01-2024,STORE029,C689,P246,1,814,814,230,Cash
ORD02327,07-07-2024,STORE078,C1538,P47,6,420,2520,780,UPI
ORD02328,23-10-2024,STORE015,C1875,P107,20,609,12180,6000,Credit Card
ORD02329,08-02-2024,STORE018,C118,P282,4,488,1952,592,Net Banking
ORD02330,28-01-2024,STORE030,C1330,P129,19,617,11723,2356,Cash
ORD02331,09-07-2024,STORE022,C442,P231,12,682,8184,3144,Net Banking
ORD02332,22-01-2024,STORE077,C577,P61,13,485,6305,1365,Cash
ORD02333,07-01-2024,STORE070,C410,P64,10,436,4360,1030,Wallet
ORD02334,23-10-2024,STORE066,C2486,P266,11,439,4829,2332,Credit Card
ORD02335,23-01-2024,STORE052,C952,P03,5,574,2870,910,UPI
ORD02336,22-02-2024,STORE079,C2499,P282,8,488,3904,1184,UPI
ORD02337,26-09-2024,STORE045,C1025,P20,20,580,11600,4600,Wallet
ORD02338,03-06-2024,STORE023,C2523,P272,9,697,6273,1152,Cash
ORD02339,18-08-2024,STORE029,C769,P252,4,694,2776,520,Cash
ORD02340,08-09-2024,STORE028,C608,P70,3,703,2109,324,Cash
ORD02341,24-08-2024,STORE036,C2536,P92,6,817,4902,1374,Credit Card
ORD02342,16-01-2024,STORE001,C1061,P32,15,557,8355,3900,Net Banking
ORD02343,10-11-2024,STORE047,C2147,P143,7,364,2548,798,Credit Card
ORD02344,17-08-2024,STORE021,C281,P76,5,680,3400,695,Wallet
ORD02345,12-08-2024,STORE054,C1914,P22,11,653,7183,2156,UPI
ORD02346,08-01-2024,STORE067,C727,P80,15,576,8640,2040,UPI
ORD02347,14-04-2024,STORE021,C1001,P254,2,698,1396,478,Debit Card
ORD02348,31-05-2024,STORE009,C2349,P295,14,925,12950,3738,UPI
ORD02349,05-04-2024,STORE056,C1436,P22,20,653,13060,3920,Cash
ORD02350,18-06-2024,STORE071,C2331,P51,18,543,9774,3960,UPI
ORD02351,09-08-2024,STORE055,C2315,P66,1,396,396,94,Cash
ORD02352,08-10-2024,STORE049,C229,P282,14,488,6832,2072,Credit Card
ORD02353,06-07-2024,STORE004,C1704,P283,12,686,8232,3444,Cash
ORD02354,23-02-2024,STORE032,C1492,P167,11,656,7216,3080,UPI
ORD02355,13-04-2024,STORE003,C1063,P164,20,555,11100,5820,Cash
ORD02356,01-09-2024,STORE028,C2208,P71,11,461,5071,1540,UPI
ORD02357,23-02-2024,STORE058,C1518,P245,14,527,7378,2254,UPI
ORD02358,26-02-2024,STORE043,C1823,P33,8,860,6880,1328,Cash
ORD02359,08-07-2024,STORE041,C381,P108,1,742,742,232,UPI
ORD02360,07-05-2024,STORE007,C1067,P66,15,396,5940,1410,Wallet
ORD02361,17-10-2024,STORE055,C2555,P126,14,726,10164,1820,Wallet
ORD02362,21-05-2024,STORE008,C508,P112,7,735,5145,2065,Cash
ORD02363,26-10-2024,STORE077,C977,P197,11,704,7744,1518,UPI
ORD02364,10-06-2024,STORE070,C2010,P228,13,726,9438,2002,UPI
ORD02365,04-07-2024,STORE060,C2160,P34,5,465,2325,1335,Credit Card
ORD02366,11-12-2024,STORE052,C712,P152,16,494,7904,3904,Debit Card
ORD02367,18-12-2024,STORE071,C1131,P238,4,898,3592,944,Cash
ORD02368,01-08-2024,STORE077,C1057,P116,5,793,3965,610,Cash
ORD02369,17-02-2024,STORE055,C155,P66,4,396,1584,376,Credit Card
ORD02370,14-09-2024,STORE057,C1357,P182,4,608,2432,728,Net Banking
ORD02371,02-12-2024,STORE049,C1989,P66,3,396,1188,282,UPI
ORD02372,22-08-2024,STORE037,C1177,P177,20,864,17280,3980,Net Banking
ORD02373,13-02-2024,STORE045,C1905,P56,17,511,8687,1734,UPI
ORD02374,13-01-2024,STORE069,C2249,P274,3,445,1335,255,Credit Card
ORD02375,29-07-2024,STORE040,C620,P252,1,694,694,130,Net Banking
ORD02376,08-10-2024,STORE042,C862,P243,20,850,17000,5380,Cash
ORD02377,20-11-2024,STORE069,C1849,P269,1,405,405,143,Cash
ORD02378,18-11-2024,STORE059,C2319,P215,7,772,5404,1148,Credit Card
ORD02379,30-07-2024,STORE068,C2088,P143,19,364,6916,2166,Cash
ORD02380,02-05-2024,STORE035,C375,P276,10,605,6050,2320,Debit Card
ORD02381,28-05-2024,STORE034,C2374,P297,11,277,3047,946,Cash
ORD02382,28-04-2024,STORE069,C329,P254,11,698,7678,2629,UPI
ORD02383,08-09-2024,STORE074,C414,P112,18,735,13230,5310,Wallet
ORD02384,16-03-2024,STORE069,C1689,P113,19,757,14383,4142,Debit Card
ORD02385,14-03-2024,STORE069,C2409,P72,14,371,5194,1778,Cash
ORD02386,26-08-2024,STORE003,C343,P209,19,911,17309,5035,UPI
ORD02387,19-09-2024,STORE019,C2279,P185,4,692,2768,980,Wallet
ORD02388,10-01-2024,STORE036,C856,P174,13,337,4381,2132,Net Banking
ORD02389,09-08-2024,STORE066,C726,P48,6,292,1752,780,Cash
ORD02390,21-03-2024,STORE016,C2036,P153,1,553,553,174,UPI
ORD02391,11-06-2024,STORE056,C1756,P64,20,436,8720,2060,Net Banking
ORD02392,17-03-2024,STORE061,C1761,P194,17,856,14552,2873,Net Banking
ORD02393,21-10-2024,STORE050,C2150,P276,11,605,6655,2552,Cash
ORD02394,06-01-2024,STORE028,C848,P224,17,761,12937,4352,Cash
ORD02395,12-07-2024,STORE015,C115,P09,13,658,8554,3211,Cash
ORD02396,15-05-2024,STORE036,C856,P27,6,714,4284,1044,UPI
ORD02397,14-11-2024,STORE041,C1421,P241,19,579,11001,2622,Cash
ORD02398,12-05-2024,STORE068,C1208,P30,3,530,1590,363,Credit Card
ORD02399,07-10-2024,STORE015,C515,P122,20,624,12480,3400,UPI
ORD02400,23-03-2024,STORE025,C1565,P175,8,591,4728,1656,Cash
ORD02401,26-02-2024,STORE008,C2508,P62,14,660,9240,3640,UPI
ORD02402,17-10-2024,STORE038,C458,P60,20,616,12320,3640,Net Banking
ORD02403,17-03-2024,STORE006,C1306,P136,7,381,2667,1176,Credit Card
ORD02404,25-05-2024,STORE064,C164,P166,8,556,4448,1848,UPI
ORD02405,19-08-2024,STORE059,C1599,P92,13,817,10621,2977,Wallet
ORD02406,30-11-2024,STORE066,C2006,P283,13,686,8918,3731,Debit Card
ORD02407,01-02-2024,STORE064,C2404,P04,8,576,4608,1104,Cash
ORD02408,30-07-2024,STORE077,C657,P13,10,432,4320,1940,Cash
ORD02409,03-03-2024,STORE074,C974,P200,2,894,1788,502,Cash
ORD02410,17-10-2024,STORE040,C300,P36,9,631,5679,1746,Debit Card
ORD02411,22-03-2024,STORE017,C837,P154,14,606,8484,3430,UPI
ORD02412,07-02-2024,STORE050,C390,P160,7,748,5236,1799,UPI
ORD02413,22-03-2024,STORE072,C972,P272,9,697,6273,1152,Credit Card
ORD02414,23-07-2024,STORE010,C2190,P70,12,703,8436,1296,Debit Card
ORD02415,27-03-2024,STORE034,C774,P85,9,693,6237,774,UPI
ORD02416,07-01-2024,STORE025,C285,P259,18,423,7614,4590,UPI
ORD02417,08-08-2024,STORE059,C2079,P203,13,569,7397,1313,UPI
ORD02418,22-02-2024,STORE014,C2354,P121,16,993,15888,4704,Debit Card
ORD02419,27-02-2024,STORE026,C526,P156,10,607,6070,1810,UPI
ORD02420,24-10-2024,STORE053,C1433,P186,3,585,1755,891,UPI
ORD02421,22-07-2024,STORE014,C2034,P127,19,350,6650,1710,Net Banking
ORD02422,17-01-2024,STORE013,C1953,P278,2,585,1170,444,UPI
ORD02423,30-08-2024,STORE025,C285,P227,11,344,3784,1463,UPI
ORD02424,06-08-2024,STORE038,C1498,P87,18,388,6984,4176,Net Banking
ORD02425,26-02-2024,STORE056,C2156,P139,7,472,3304,1253,Credit Card
ORD02426,01-04-2024,STORE017,C757,P138,16,395,6320,3888,Wallet
ORD02427,18-01-2024,STORE043,C1103,P157,14,459,6426,1302,UPI
ORD02428,25-07-2024,STORE076,C1056,P178,9,948,8532,2619,Cash
ORD02429,02-07-2024,STORE064,C804,P28,12,710,8520,1416,Net Banking
ORD02430,15-11-2024,STORE027,C847,P285,15,524,7860,2265,UPI
ORD02431,25-04-2024,STORE014,C2434,P62,19,660,12540,4940,Cash
ORD02432,26-05-2024,STORE065,C325,P257,19,476,9044,1767,Cash
ORD02433,12-11-2024,STORE066,C566,P293,5,478,2390,750,Wallet
ORD02434,09-10-2024,STORE064,C1044,P279,3,570,1710,894,Cash
ORD02435,28-05-2024,STORE001,C101,P09,14,658,9212,3458,Cash
ORD02436,28-05-2024,STORE040,C1980,P255,19,361,6859,2869,UPI
ORD02437,06-05-2024,STORE050,C2310,P162,12,743,8916,1908,UPI
ORD02438,10-06-2024,STORE069,C969,P16,16,499,7984,3968,UPI
ORD02439,07-12-2024,STORE075,C2015,P33,5,860,4300,830,Cash
ORD02440,03-07-2024,STORE076,C2256,P189,10,680,6800,1930,Net Banking
ORD02441,02-06-2024,STORE070,C2330,P98,19,477,9063,3477,UPI
ORD02442,14-08-2024,STORE041,C1181,P125,16,943,15088,4272,Debit Card
ORD02443,05-10-2024,STORE003,C903,P44,8,364,2912,1536,Credit Card
ORD02444,11-06-2024,STORE004,C2424,P240,4,661,2644,808,Cash
ORD02445,16-04-2024,STORE044,C144,P264,17,510,8670,1717,Cash
ORD02446,24-04-2024,STORE078,C818,P161,19,705,13395,2147,Cash
ORD02447,31-01-2024,STORE051,C2471,P297,8,277,2216,688,Credit Card
ORD02448,16-06-2024,STORE027,C1167,P130,7,590,4130,1890,Credit Card
ORD02449,22-04-2024,STORE006,C266,P153,17,553,9401,2958,UPI
ORD02450,14-03-2024,STORE034,C1014,P279,1,570,570,298,Debit Card
ORD02451,11-04-2024,STORE040,C2460,P232,20,583,11660,3760,Wallet
ORD02452,28-05-2024,STORE058,C1038,P206,2,654,1308,304,Cash
ORD02453,30-09-2024,STORE004,C344,P68,7,467,3269,1806,Wallet
ORD02454,27-01-2024,STORE010,C190,P265,8,586,4688,1000,Cash
ORD02455,07-10-2024,STORE046,C946,P08,19,789,14991,3287,Cash
ORD02456,13-03-2024,STORE039,C2459,P74,11,586,6446,2574,Cash
ORD02457,03-12-2024,STORE059,C1279,P120,8,560,4480,888,UPI
ORD02458,29-04-2024,STORE019,C1479,P256,12,786,9432,1920,Debit Card
ORD02459,12-01-2024,STORE049,C1749,P160,19,748,14212,4883,Cash
ORD02460,07-12-2024,STORE028,C1488,P241,2,579,1158,276,UPI
ORD02461,27-03-2024,STORE048,C708,P18,18,326,5868,1818,Cash
ORD02462,19-12-2024,STORE049,C1669,P141,4,712,2848,976,UPI
ORD02463,20-06-2024,STORE056,C1916,P22,17,653,11101,3332,Debit Card
ORD02464,10-04-2024,STORE023,C1643,P219,3,369,1107,330,Wallet
ORD02465,08-01-2024,STORE035,C1575,P58,18,483,8694,2592,Cash
ORD02466,18-03-2024,STORE014,C914,P62,13,660,8580,3380,Debit Card
ORD02467,25-11-2024,STORE034,C1494,P296,6,422,2532,876,UPI
ORD02468,25-07-2024,STORE044,C2544,P282,8,488,3904,1184,UPI
ORD02469,01-08-2024,STORE071,C1131,P213,7,727,5089,854,Wallet
ORD02470,06-01-2024,STORE072,C2012,P117,6,462,2772,1248,Wallet
ORD02471,01-10-2024,STORE006,C346,P74,12,586,7032,2808,Credit Card
ORD02472,19-03-2024,STORE037,C1177,P195,17,698,11866,1921,Debit Card
ORD02473,06-02-2024,STORE041,C1341,P260,6,761,4566,1662,UPI
ORD02474,19-11-2024,STORE062,C2162,P133,6,758,4548,756,UPI
ORD02475,06-06-2024,STORE080,C580,P167,1,656,656,280,Wallet
ORD02476,08-03-2024,STORE077,C497,P137,20,857,17140,3680,Net Banking
ORD02477,04-01-2024,STORE080,C1300,P13,10,432,4320,1940,Debit Card
ORD02478,01-02-2024,STORE035,C2135,P32,14,557,7798,3640,Cash
ORD02479,28-08-2024,STORE013,C2353,P126,9,726,6534,1170,Cash
ORD02480,18-01-2024,STORE033,C1013,P159,13,553,7189,1443,Cash
ORD02481,20-06-2024,STORE012,C2112,P181,20,534,10680,1880,UPI
ORD02482,23-03-2024,STORE016,C1076,P125,9,943,8487,2403,Cash
ORD02483,04-12-2024,STORE039,C2059,P96,20,295,5900,1600,UPI
ORD02484,16-02-2024,STORE070,C2330,P73,1,843,843,145,Cash
ORD02485,07-08-2024,STORE021,C441,P277,3,457,1371,462,UPI
ORD02486,13-05-2024,STORE069,C649,P133,7,758,5306,882,UPI
ORD02487,25-09-2024,STORE038,C1738,P150,12,595,7140,2376,Debit Card
ORD02488,27-06-2024,STORE069,C889,P11,11,503,5533,3190,UPI
ORD02489,06-03-2024,STORE049,C389,P103,2,675,1350,432,Net Banking
ORD02490,12-03-2024,STORE041,C1661,P290,2,590,1180,478,Cash
ORD02491,16-10-2024,STORE017,C1237,P117,16,462,7392,3328,Cash
ORD02492,29-04-2024,STORE002,C2182,P269,3,405,1215,429,UPI
ORD02493,11-09-2024,STORE015,C1235,P64,19,436,8284,1957,Cash
ORD02494,10-10-2024,STORE012,C752,P115,13,386,5018,1833,UPI
ORD02495,26-01-2024,STORE001,C1861,P247,16,352,5632,2192,UPI
ORD02496,08-06-2024,STORE071,C571,P289,14,598,8372,1610,Cash
ORD02497,09-04-2024,STORE024,C524,P285,17,524,8908,2567,Net Banking
ORD02498,19-05-2024,STORE055,C155,P219,5,369,1845,550,Debit Card
ORD02499,04-12-2024,STORE007,C507,P217,20,492,9840,2180,Net Banking
ORD02500,02-12-2024,STORE054,C954,P169,19,503,9557,4427,UPI
ORD02501,25-08-2024,STORE002,C1222,P175,20,591,11820,4140,Cash
ORD02502,30-09-2024,STORE048,C1908,P32,9,557,5013,2340,Wallet
ORD02503,30-11-2024,STORE036,C696,P215,4,772,3088,656,UPI
ORD02504,11-02-2024,STORE046,C1986,P129,13,617,8021,1612,Cash
ORD02505,10-01-2024,STORE026,C1086,P33,12,860,10320,1992,Wallet
ORD02506,25-05-2024,STORE021,C2521,P271,14,690,9660,1218,Credit Card
ORD02507,05-06-2024,STORE035,C1015,P57,5,508,2540,760,Credit Card
ORD02508,07-05-2024,STORE077,C417,P284,20,651,13020,5840,UPI
ORD02509,20-01-2024,STORE005,C2505,P166,14,556,7784,3234,Cash
ORD02510,12-08-2024,STORE030,C930,P58,7,483,3381,1008,Cash
ORD02511,06-12-2024,STORE044,C1104,P150,4,595,2380,792,UPI
ORD02512,22-03-2024,STORE075,C2495,P189,12,680,8160,2316,Cash
ORD02513,27-10-2024,STORE066,C1526,P269,7,405,2835,1001,UPI
ORD02514,18-02-2024,STORE031,C1411,P128,19,664,12616,2071,Credit Card
ORD02515,11-06-2024,STORE050,C1590,P129,5,617,3085,620,Cash
ORD02516,29-10-2024,STORE006,C2426,P291,1,605,605,299,Wallet
ORD02517,16-06-2024,STORE044,C2064,P296,5,422,2110,730,Net Banking
ORD02518,20-03-2024,STORE076,C1856,P102,12,678,8136,3132,Cash
ORD02519,29-03-2024,STORE062,C1122,P253,8,377,3016,1240,Credit Card
ORD02520,02-07-2024,STORE013,C1713,P85,5,693,3465,430,Credit Card
ORD02521,17-06-2024,STORE064,C1524,P196,6,590,3540,498,UPI
ORD02522,11-02-2024,STORE052,C1352,P284,16,651,10416,4672,Cash
ORD02523,19-09-2024,STORE052,C312,P41,18,530,9540,2610,Credit Card
ORD02524,12-09-2024,STORE072,C1372,P76,10,680,6800,1390,Net Banking
ORD02525,26-05-2024,STORE038,C1818,P130,1,590,590,270,Cash
ORD02526,05-06-2024,STORE069,C1529,P185,6,692,4152,1470,Credit Card
ORD02527,24-05-2024,STORE079,C2099,P189,11,680,7480,2123,Cash
ORD02528,02-12-2024,STORE053,C873,P104,6,928,5568,1704,Cash
ORD02529,11-02-2024,STORE067,C1367,P99,4,464,1856,572,Debit Card
ORD02530,16-08-2024,STORE042,C1982,P239,15,634,9510,1725,Net Banking
ORD02531,27-07-2024,STORE067,C407,P16,9,499,4491,2232,Net Banking
ORD02532,02-09-2024,STORE021,C1241,P253,17,377,6409,2635,UPI
ORD02533,19-10-2024,STORE057,C317,P73,16,843,13488,2320,UPI
ORD02534,26-11-2024,STORE061,C1761,P155,10,301,3010,1230,Net Banking
ORD02535,26-06-2024,STORE008,C1548,P123,12,749,8988,3072,Cash
ORD02536,31-07-2024,STORE021,C1961,P15,19,715,13585,3059,UPI
ORD02537,26-06-2024,STORE010,C1550,P268,9,402,3618,1332,UPI
ORD02538,04-12-2024,STORE051,C1911,P208,18,578,10404,3762,Debit Card
ORD02539,18-09-2024,STORE072,C1612,P267,6,917,5502,1602,Wallet
ORD02540,29-09-2024,STORE002,C2182,P237,19,807,15333,2698,Cash
ORD02541,11-06-2024,STORE050,C1750,P27,2,714,1428,348,UPI
ORD02542,17-08-2024,STORE017,C1957,P196,16,590,9440,1328,UPI
ORD02543,07-02-2024,STORE003,C663,P143,18,364,6552,2052,UPI
ORD02544,18-02-2024,STORE077,C2177,P80,1,576,576,136,Cash
ORD02545,17-10-2024,STORE079,C1379,P286,10,568,5680,2600,Cash
ORD02546,12-11-2024,STORE024,C1004,P185,17,692,11764,4165,Credit Card
ORD02547,21-04-2024,STORE047,C2067,P58,6,483,2898,864,Debit Card
ORD02548,20-05-2024,STORE064,C1124,P272,5,697,3485,640,Debit Card
ORD02549,13-02-2024,STORE008,C1708,P210,2,606,1212,340,UPI
